,animal,correct,group,valid,trial,trial_type,training_type,detailed_trial_type
1561,26.0,1.0,cie,True,121.0,training,late training,late training
1562,26.0,1.0,cie,True,122.0,training,late training,late training
1563,26.0,1.0,cie,True,123.0,training,late training,late training
1564,26.0,1.0,cie,True,124.0,training,late training,late training
1565,26.0,1.0,cie,True,125.0,training,late training,late training
1566,26.0,1.0,cie,True,126.0,training,late training,late training
1567,26.0,1.0,cie,True,127.0,training,late training,late training
1568,26.0,1.0,cie,True,128.0,training,late training,late training
1569,26.0,1.0,cie,True,129.0,training,late training,late training
1570,26.0,0.0,cie,False,130.0,training,late training,late training
1571,26.0,0.0,cie,False,131.0,training,late training,late training
1572,26.0,0.0,cie,False,132.0,training,late training,late training
1573,26.0,0.0,cie,False,133.0,training,late training,late training
1574,26.0,0.0,cie,False,134.0,training,late training,late training
1575,26.0,0.0,cie,False,135.0,training,late training,late training
1576,26.0,0.0,cie,False,136.0,training,late training,late training
1577,26.0,0.0,cie,False,137.0,training,late training,late training
1578,26.0,0.0,cie,False,138.0,training,late training,late training
1579,26.0,0.0,cie,False,139.0,training,late training,late training
1580,26.0,0.0,cie,False,140.0,training,late training,late training
1581,26.0,0.0,cie,False,141.0,training,late training,late training
1582,26.0,0.0,cie,False,142.0,training,late training,late training
1583,26.0,0.0,cie,False,143.0,training,late training,late training
1584,26.0,0.0,cie,False,144.0,training,late training,late training
1585,26.0,0.0,cie,False,145.0,training,late training,late training
1586,26.0,0.0,cie,False,146.0,training,late training,late training
1587,26.0,0.0,cie,False,147.0,training,late training,late training
1588,26.0,0.0,cie,False,148.0,training,late training,late training
1589,26.0,0.0,cie,False,149.0,training,late training,late training
1590,26.0,0.0,cie,False,150.0,training,late training,late training
1591,26.0,0.0,cie,False,151.0,training,late training,late training
1592,26.0,0.0,cie,False,152.0,training,late training,late training
1593,26.0,0.0,cie,False,153.0,training,late training,late training
1594,26.0,0.0,cie,False,154.0,training,late training,late training
1595,26.0,0.0,cie,True,155.0,late test,test,late test
1596,26.0,0.0,cie,True,156.0,late test,test,late test
1597,26.0,0.0,cie,True,157.0,late test,test,late test
1598,26.0,0.0,cie,True,158.0,late test,test,late test
1599,26.0,1.0,cie,True,159.0,late test,test,late test
1600,27.0,0.0,cie,True,0.0,training,early training,early training
1601,27.0,0.0,cie,True,1.0,training,early training,early training
1602,27.0,1.0,cie,True,2.0,training,early training,early training
1603,27.0,1.0,cie,True,3.0,training,early training,early training
1604,27.0,1.0,cie,True,4.0,training,early training,early training
1605,27.0,0.0,cie,True,5.0,training,early training,early training
1606,27.0,0.0,cie,True,6.0,training,early training,early training
1607,27.0,1.0,cie,True,7.0,training,early training,early training
1608,27.0,1.0,cie,True,8.0,training,early training,early training
1609,27.0,1.0,cie,True,9.0,training,early training,early training
1610,27.0,0.0,cie,True,10.0,training,early training,early training
1611,27.0,1.0,cie,True,11.0,training,early training,early training
1612,27.0,1.0,cie,True,12.0,training,early training,early training
1613,27.0,1.0,cie,True,13.0,training,early training,early training
1614,27.0,1.0,cie,True,14.0,training,early training,early training
1615,27.0,1.0,cie,True,15.0,training,early training,early training
1616,27.0,1.0,cie,True,16.0,training,early training,early training
1617,27.0,0.0,cie,True,17.0,training,early training,early training
1618,27.0,1.0,cie,True,18.0,training,early training,early training
1619,27.0,1.0,cie,True,19.0,training,early training,early training
1620,27.0,0.0,cie,False,20.0,training,early training,early training
1621,27.0,0.0,cie,False,21.0,training,early training,early training
1622,27.0,0.0,cie,False,22.0,training,early training,early training
1623,27.0,0.0,cie,False,23.0,training,early training,early training
1624,27.0,0.0,cie,False,24.0,training,early training,early training
1625,27.0,0.0,cie,False,25.0,training,early training,early training
1626,27.0,0.0,cie,False,26.0,training,early training,early training
1627,27.0,0.0,cie,False,27.0,training,early training,early training
1628,27.0,0.0,cie,False,28.0,training,early training,early training
1629,27.0,0.0,cie,False,29.0,training,early training,early training
1630,27.0,0.0,cie,False,30.0,training,early training,early training
1631,27.0,0.0,cie,False,31.0,training,early training,early training
1632,27.0,0.0,cie,False,32.0,training,early training,early training
1633,27.0,0.0,cie,False,33.0,training,early training,early training
1634,27.0,0.0,cie,False,34.0,training,early training,early training
1635,27.0,0.0,cie,False,35.0,training,early training,early training
1636,27.0,0.0,cie,False,36.0,training,early training,early training
1637,27.0,0.0,cie,False,37.0,training,early training,early training
1638,27.0,0.0,cie,False,38.0,training,early training,early training
1639,27.0,0.0,cie,False,39.0,training,early training,early training
1640,27.0,0.0,cie,False,40.0,training,early training,early training
1641,27.0,0.0,cie,False,41.0,training,early training,early training
1642,27.0,0.0,cie,False,42.0,training,early training,early training
1643,27.0,0.0,cie,False,43.0,training,early training,early training
1644,27.0,0.0,cie,False,44.0,training,early training,early training
1645,27.0,0.0,cie,False,45.0,training,early training,early training
1646,27.0,0.0,cie,False,46.0,training,early training,early training
1647,27.0,0.0,cie,False,47.0,training,early training,early training
1648,27.0,0.0,cie,False,48.0,training,early training,early training
1649,27.0,0.0,cie,False,49.0,training,early training,early training
1650,27.0,0.0,cie,False,50.0,training,early training,early training
1651,27.0,0.0,cie,False,51.0,training,early training,early training
1652,27.0,0.0,cie,False,52.0,training,early training,early training
1653,27.0,0.0,cie,False,53.0,training,early training,early training
1654,27.0,0.0,cie,False,54.0,training,early training,early training
1655,27.0,0.0,cie,False,55.0,training,early training,early training
1656,27.0,0.0,cie,False,56.0,training,early training,early training
1657,27.0,0.0,cie,False,57.0,training,early training,early training
1658,27.0,0.0,cie,False,58.0,training,early training,early training
1659,27.0,0.0,cie,False,59.0,training,early training,early training
1660,27.0,0.0,cie,False,60.0,training,early training,early training
1661,27.0,0.0,cie,False,61.0,training,early training,early training
1662,27.0,0.0,cie,False,62.0,training,early training,early training
1663,27.0,0.0,cie,False,63.0,training,early training,early training
1664,27.0,0.0,cie,False,64.0,training,early training,early training
1665,27.0,0.0,cie,False,65.0,training,early training,early training
1666,27.0,0.0,cie,False,66.0,training,early training,early training
1667,27.0,0.0,cie,False,67.0,training,early training,early training
1668,27.0,0.0,cie,False,68.0,training,early training,early training
1669,27.0,0.0,cie,False,69.0,training,early training,early training
1670,27.0,0.0,cie,False,70.0,training,early training,early training
1671,27.0,0.0,cie,False,71.0,training,early training,early training
1672,27.0,0.0,cie,False,72.0,training,early training,early training
1673,27.0,0.0,cie,False,73.0,training,early training,early training
1674,27.0,0.0,cie,False,74.0,training,early training,early training
1675,27.0,0.0,cie,True,75.0,early test,test,early test
1676,27.0,0.0,cie,True,76.0,early test,test,early test
1677,27.0,1.0,cie,True,77.0,early test,test,early test
1678,27.0,0.0,cie,True,78.0,early test,test,early test
1679,27.0,1.0,cie,True,79.0,early test,test,early test
1680,27.0,1.0,cie,True,80.0,training,late training,late training
1681,27.0,1.0,cie,True,81.0,training,late training,late training
1682,27.0,1.0,cie,True,82.0,training,late training,late training
1683,27.0,1.0,cie,True,83.0,training,late training,late training
1684,27.0,1.0,cie,True,84.0,training,late training,late training
1685,27.0,1.0,cie,True,85.0,training,late training,late training
1686,27.0,1.0,cie,True,86.0,training,late training,late training
1687,27.0,1.0,cie,True,87.0,training,late training,late training
1688,27.0,1.0,cie,True,88.0,training,late training,late training
1689,27.0,1.0,cie,True,89.0,training,late training,late training
1690,27.0,1.0,cie,True,90.0,training,late training,late training
1691,27.0,1.0,cie,True,91.0,training,late training,late training
1692,27.0,1.0,cie,True,92.0,training,late training,late training
1693,27.0,1.0,cie,True,93.0,training,late training,late training
1694,27.0,1.0,cie,True,94.0,training,late training,late training
1695,27.0,1.0,cie,True,95.0,training,late training,late training
1696,27.0,1.0,cie,True,96.0,training,late training,late training
1697,27.0,1.0,cie,True,97.0,training,late training,late training
1698,27.0,1.0,cie,True,98.0,training,late training,late training
1699,27.0,1.0,cie,True,99.0,training,late training,late training
1700,27.0,1.0,cie,True,100.0,training,late training,late training
1701,27.0,1.0,cie,True,101.0,training,late training,late training
1702,27.0,1.0,cie,True,102.0,training,late training,late training
1703,27.0,1.0,cie,True,103.0,training,late training,late training
1704,27.0,1.0,cie,True,104.0,training,late training,late training
1705,27.0,1.0,cie,True,105.0,training,late training,late training
1706,27.0,1.0,cie,True,106.0,training,late training,late training
1707,27.0,1.0,cie,True,107.0,training,late training,late training
1708,27.0,1.0,cie,True,108.0,training,late training,late training
1709,27.0,1.0,cie,True,109.0,training,late training,late training
1710,27.0,1.0,cie,True,110.0,training,late training,late training
1711,27.0,1.0,cie,True,111.0,training,late training,late training
1712,27.0,1.0,cie,True,112.0,training,late training,late training
1713,27.0,1.0,cie,True,113.0,training,late training,late training
1714,27.0,1.0,cie,True,114.0,training,late training,late training
1715,27.0,1.0,cie,True,115.0,training,late training,late training
1716,27.0,1.0,cie,True,116.0,training,late training,late training
1717,27.0,1.0,cie,True,117.0,training,late training,late training
1718,27.0,1.0,cie,True,118.0,training,late training,late training
1719,27.0,1.0,cie,True,119.0,training,late training,late training
1720,27.0,1.0,cie,True,120.0,training,late training,late training
1721,27.0,1.0,cie,True,121.0,training,late training,late training
1722,27.0,1.0,cie,True,122.0,training,late training,late training
1723,27.0,1.0,cie,True,123.0,training,late training,late training
1724,27.0,1.0,cie,True,124.0,training,late training,late training
1725,27.0,1.0,cie,True,125.0,training,late training,late training
1726,27.0,1.0,cie,True,126.0,training,late training,late training
1727,27.0,1.0,cie,True,127.0,training,late training,late training
1728,27.0,1.0,cie,True,128.0,training,late training,late training
1729,27.0,1.0,cie,True,129.0,training,late training,late training
1730,27.0,0.0,cie,False,130.0,training,late training,late training
1731,27.0,0.0,cie,False,131.0,training,late training,late training
1732,27.0,0.0,cie,False,132.0,training,late training,late training
1733,27.0,0.0,cie,False,133.0,training,late training,late training
1734,27.0,0.0,cie,False,134.0,training,late training,late training
1735,27.0,0.0,cie,False,135.0,training,late training,late training
1736,27.0,0.0,cie,False,136.0,training,late training,late training
1737,27.0,0.0,cie,False,137.0,training,late training,late training
1738,27.0,0.0,cie,False,138.0,training,late training,late training
1739,27.0,0.0,cie,False,139.0,training,late training,late training
1740,27.0,0.0,cie,False,140.0,training,late training,late training
1741,27.0,0.0,cie,False,141.0,training,late training,late training
1742,27.0,0.0,cie,False,142.0,training,late training,late training
1743,27.0,0.0,cie,False,143.0,training,late training,late training
1744,27.0,0.0,cie,False,144.0,training,late training,late training
1745,27.0,0.0,cie,False,145.0,training,late training,late training
1746,27.0,0.0,cie,False,146.0,training,late training,late training
1747,27.0,0.0,cie,False,147.0,training,late training,late training
1748,27.0,0.0,cie,False,148.0,training,late training,late training
1749,27.0,0.0,cie,False,149.0,training,late training,late training
1750,27.0,0.0,cie,False,150.0,training,late training,late training
1751,27.0,0.0,cie,False,151.0,training,late training,late training
1752,27.0,0.0,cie,False,152.0,training,late training,late training
1753,27.0,0.0,cie,False,153.0,training,late training,late training
1754,27.0,0.0,cie,False,154.0,training,late training,late training
1755,27.0,0.0,cie,True,155.0,late test,test,late test
1756,27.0,1.0,cie,True,156.0,late test,test,late test
1757,27.0,1.0,cie,True,157.0,late test,test,late test
1758,27.0,1.0,cie,True,158.0,late test,test,late test
1759,27.0,1.0,cie,True,159.0,late test,test,late test
1760,32.0,1.0,cie,True,0.0,training,early training,early training
1761,32.0,1.0,cie,True,1.0,training,early training,early training
1762,32.0,1.0,cie,True,2.0,training,early training,early training
1763,32.0,1.0,cie,True,3.0,training,early training,early training
1764,32.0,1.0,cie,True,4.0,training,early training,early training
1765,32.0,0.0,cie,True,5.0,training,early training,early training
1766,32.0,1.0,cie,True,6.0,training,early training,early training
1767,32.0,1.0,cie,True,7.0,training,early training,early training
1768,32.0,1.0,cie,True,8.0,training,early training,early training
1769,32.0,1.0,cie,True,9.0,training,early training,early training
1770,32.0,0.0,cie,False,10.0,training,early training,early training
1771,32.0,0.0,cie,False,11.0,training,early training,early training
1772,32.0,0.0,cie,False,12.0,training,early training,early training
1773,32.0,0.0,cie,False,13.0,training,early training,early training
1774,32.0,0.0,cie,False,14.0,training,early training,early training
1775,32.0,0.0,cie,False,15.0,training,early training,early training
1776,32.0,0.0,cie,False,16.0,training,early training,early training
1777,32.0,0.0,cie,False,17.0,training,early training,early training
1778,32.0,0.0,cie,False,18.0,training,early training,early training
1779,32.0,0.0,cie,False,19.0,training,early training,early training
1780,32.0,0.0,cie,False,20.0,training,early training,early training
1781,32.0,0.0,cie,False,21.0,training,early training,early training
1782,32.0,0.0,cie,False,22.0,training,early training,early training
1783,32.0,0.0,cie,False,23.0,training,early training,early training
1784,32.0,0.0,cie,False,24.0,training,early training,early training
1785,32.0,0.0,cie,False,25.0,training,early training,early training
1786,32.0,0.0,cie,False,26.0,training,early training,early training
1787,32.0,0.0,cie,False,27.0,training,early training,early training
1788,32.0,0.0,cie,False,28.0,training,early training,early training
1789,32.0,0.0,cie,False,29.0,training,early training,early training
1790,32.0,0.0,cie,False,30.0,training,early training,early training
1791,32.0,0.0,cie,False,31.0,training,early training,early training
1792,32.0,0.0,cie,False,32.0,training,early training,early training
1793,32.0,0.0,cie,False,33.0,training,early training,early training
1794,32.0,0.0,cie,False,34.0,training,early training,early training
1795,32.0,0.0,cie,False,35.0,training,early training,early training
1796,32.0,0.0,cie,False,36.0,training,early training,early training
1797,32.0,0.0,cie,False,37.0,training,early training,early training
1798,32.0,0.0,cie,False,38.0,training,early training,early training
1799,32.0,0.0,cie,False,39.0,training,early training,early training
1800,32.0,0.0,cie,False,40.0,training,early training,early training
1801,32.0,0.0,cie,False,41.0,training,early training,early training
1802,32.0,0.0,cie,False,42.0,training,early training,early training
1803,32.0,0.0,cie,False,43.0,training,early training,early training
1804,32.0,0.0,cie,False,44.0,training,early training,early training
1805,32.0,0.0,cie,False,45.0,training,early training,early training
1806,32.0,0.0,cie,False,46.0,training,early training,early training
1807,32.0,0.0,cie,False,47.0,training,early training,early training
1808,32.0,0.0,cie,False,48.0,training,early training,early training
1809,32.0,0.0,cie,False,49.0,training,early training,early training
1810,32.0,0.0,cie,False,50.0,training,early training,early training
1811,32.0,0.0,cie,False,51.0,training,early training,early training
1812,32.0,0.0,cie,False,52.0,training,early training,early training
1813,32.0,0.0,cie,False,53.0,training,early training,early training
1814,32.0,0.0,cie,False,54.0,training,early training,early training
1815,32.0,0.0,cie,False,55.0,training,early training,early training
1816,32.0,0.0,cie,False,56.0,training,early training,early training
1817,32.0,0.0,cie,False,57.0,training,early training,early training
1818,32.0,0.0,cie,False,58.0,training,early training,early training
1819,32.0,0.0,cie,False,59.0,training,early training,early training
1820,32.0,0.0,cie,False,60.0,training,early training,early training
1821,32.0,0.0,cie,False,61.0,training,early training,early training
1822,32.0,0.0,cie,False,62.0,training,early training,early training
1823,32.0,0.0,cie,False,63.0,training,early training,early training
1824,32.0,0.0,cie,False,64.0,training,early training,early training
1825,32.0,0.0,cie,False,65.0,training,early training,early training
1826,32.0,0.0,cie,False,66.0,training,early training,early training
1827,32.0,0.0,cie,False,67.0,training,early training,early training
1828,32.0,0.0,cie,False,68.0,training,early training,early training
1829,32.0,0.0,cie,False,69.0,training,early training,early training
1830,32.0,0.0,cie,False,70.0,training,early training,early training
1831,32.0,0.0,cie,False,71.0,training,early training,early training
1832,32.0,0.0,cie,False,72.0,training,early training,early training
1833,32.0,0.0,cie,False,73.0,training,early training,early training
1834,32.0,0.0,cie,False,74.0,training,early training,early training
1835,32.0,1.0,cie,True,75.0,early test,test,early test
1836,32.0,1.0,cie,True,76.0,early test,test,early test
1837,32.0,0.0,cie,True,77.0,early test,test,early test
1838,32.0,0.0,cie,True,78.0,early test,test,early test
1839,32.0,0.0,cie,True,79.0,early test,test,early test
1840,32.0,1.0,cie,True,80.0,training,late training,late training
1841,32.0,1.0,cie,True,81.0,training,late training,late training
1842,32.0,1.0,cie,True,82.0,training,late training,late training
1843,32.0,0.0,cie,True,83.0,training,late training,late training
1844,32.0,1.0,cie,True,84.0,training,late training,late training
1845,32.0,0.0,cie,True,85.0,training,late training,late training
1846,32.0,0.0,cie,True,86.0,training,late training,late training
1847,32.0,0.0,cie,True,87.0,training,late training,late training
1848,32.0,0.0,cie,True,88.0,training,late training,late training
1849,32.0,0.0,cie,True,89.0,training,late training,late training
1850,32.0,1.0,cie,True,90.0,training,late training,late training
1851,32.0,0.0,cie,True,91.0,training,late training,late training
1852,32.0,0.0,cie,True,92.0,training,late training,late training
1853,32.0,1.0,cie,True,93.0,training,late training,late training
1854,32.0,1.0,cie,True,94.0,training,late training,late training
1855,32.0,1.0,cie,True,95.0,training,late training,late training
1856,32.0,1.0,cie,True,96.0,training,late training,late training
1857,32.0,1.0,cie,True,97.0,training,late training,late training
1858,32.0,1.0,cie,True,98.0,training,late training,late training
1859,32.0,1.0,cie,True,99.0,training,late training,late training
1860,32.0,1.0,cie,True,100.0,training,late training,late training
1861,32.0,1.0,cie,True,101.0,training,late training,late training
1862,32.0,1.0,cie,True,102.0,training,late training,late training
1863,32.0,1.0,cie,True,103.0,training,late training,late training
1864,32.0,1.0,cie,True,104.0,training,late training,late training
1865,32.0,1.0,cie,True,105.0,training,late training,late training
1866,32.0,1.0,cie,True,106.0,training,late training,late training
1867,32.0,1.0,cie,True,107.0,training,late training,late training
1868,32.0,1.0,cie,True,108.0,training,late training,late training
1869,32.0,1.0,cie,True,109.0,training,late training,late training
1870,32.0,1.0,cie,True,110.0,training,late training,late training
1871,32.0,1.0,cie,True,111.0,training,late training,late training
1872,32.0,1.0,cie,True,112.0,training,late training,late training
1873,32.0,1.0,cie,True,113.0,training,late training,late training
1874,32.0,1.0,cie,True,114.0,training,late training,late training
1875,32.0,1.0,cie,True,115.0,training,late training,late training
1876,32.0,1.0,cie,True,116.0,training,late training,late training
1877,32.0,1.0,cie,True,117.0,training,late training,late training
1878,32.0,1.0,cie,True,118.0,training,late training,late training
1879,32.0,1.0,cie,True,119.0,training,late training,late training
1880,32.0,0.0,cie,True,120.0,training,late training,late training
1881,32.0,0.0,cie,True,121.0,training,late training,late training
1882,32.0,1.0,cie,True,122.0,training,late training,late training
1883,32.0,1.0,cie,True,123.0,training,late training,late training
1884,32.0,1.0,cie,True,124.0,training,late training,late training
1885,32.0,0.0,cie,True,125.0,training,late training,late training
1886,32.0,0.0,cie,True,126.0,training,late training,late training
1887,32.0,1.0,cie,True,127.0,training,late training,late training
1888,32.0,1.0,cie,True,128.0,training,late training,late training
1889,32.0,1.0,cie,True,129.0,training,late training,late training
1890,32.0,1.0,cie,True,130.0,training,late training,late training
1891,32.0,1.0,cie,True,131.0,training,late training,late training
1892,32.0,1.0,cie,True,132.0,training,late training,late training
1893,32.0,1.0,cie,True,133.0,training,late training,late training
1894,32.0,1.0,cie,True,134.0,training,late training,late training
1895,32.0,1.0,cie,True,135.0,training,late training,late training
1896,32.0,1.0,cie,True,136.0,training,late training,late training
1897,32.0,1.0,cie,True,137.0,training,late training,late training
1898,32.0,1.0,cie,True,138.0,training,late training,late training
1899,32.0,1.0,cie,True,139.0,training,late training,late training
1900,32.0,1.0,cie,True,140.0,training,late training,late training
1901,32.0,1.0,cie,True,141.0,training,late training,late training
1902,32.0,1.0,cie,True,142.0,training,late training,late training
1903,32.0,1.0,cie,True,143.0,training,late training,late training
1904,32.0,1.0,cie,True,144.0,training,late training,late training
1905,32.0,0.0,cie,False,145.0,training,late training,late training
1906,32.0,0.0,cie,False,146.0,training,late training,late training
1907,32.0,0.0,cie,False,147.0,training,late training,late training
1908,32.0,0.0,cie,False,148.0,training,late training,late training
1909,32.0,0.0,cie,False,149.0,training,late training,late training
1910,32.0,0.0,cie,False,150.0,training,late training,late training
1911,32.0,0.0,cie,False,151.0,training,late training,late training
1912,32.0,0.0,cie,False,152.0,training,late training,late training
1913,32.0,0.0,cie,False,153.0,training,late training,late training
1914,32.0,0.0,cie,False,154.0,training,late training,late training
1915,32.0,1.0,cie,True,155.0,late test,test,late test
1916,32.0,1.0,cie,True,156.0,late test,test,late test
1917,32.0,0.0,cie,True,157.0,late test,test,late test
1918,32.0,0.0,cie,True,158.0,late test,test,late test
1919,32.0,1.0,cie,True,159.0,late test,test,late test
1920,33.0,0.0,cie,True,0.0,training,early training,early training
1921,33.0,0.0,cie,True,1.0,training,early training,early training
1922,33.0,0.0,cie,True,2.0,training,early training,early training
1923,33.0,0.0,cie,True,3.0,training,early training,early training
1924,33.0,0.0,cie,True,4.0,training,early training,early training
1925,33.0,0.0,cie,True,5.0,training,early training,early training
1926,33.0,0.0,cie,True,6.0,training,early training,early training
1927,33.0,0.0,cie,True,7.0,training,early training,early training
1928,33.0,0.0,cie,True,8.0,training,early training,early training
1929,33.0,0.0,cie,True,9.0,training,early training,early training
1930,33.0,0.0,cie,True,10.0,training,early training,early training
1931,33.0,0.0,cie,True,11.0,training,early training,early training
1932,33.0,0.0,cie,True,12.0,training,early training,early training
1933,33.0,0.0,cie,True,13.0,training,early training,early training
1934,33.0,0.0,cie,True,14.0,training,early training,early training
1935,33.0,0.0,cie,True,15.0,training,early training,early training
1936,33.0,0.0,cie,True,16.0,training,early training,early training
1937,33.0,0.0,cie,True,17.0,training,early training,early training
1938,33.0,0.0,cie,True,18.0,training,early training,early training
1939,33.0,0.0,cie,True,19.0,training,early training,early training
1940,33.0,0.0,cie,True,20.0,training,early training,early training
1941,33.0,0.0,cie,True,21.0,training,early training,early training
1942,33.0,1.0,cie,True,22.0,training,early training,early training
1943,33.0,1.0,cie,True,23.0,training,early training,early training
1944,33.0,1.0,cie,True,24.0,training,early training,early training
1945,33.0,0.0,cie,True,25.0,training,early training,early training
1946,33.0,0.0,cie,True,26.0,training,early training,early training
1947,33.0,0.0,cie,True,27.0,training,early training,early training
1948,33.0,0.0,cie,True,28.0,training,early training,early training
1949,33.0,1.0,cie,True,29.0,training,early training,early training
1950,33.0,0.0,cie,True,30.0,training,early training,early training
1951,33.0,1.0,cie,True,31.0,training,early training,early training
1952,33.0,1.0,cie,True,32.0,training,early training,early training
1953,33.0,1.0,cie,True,33.0,training,early training,early training
1954,33.0,1.0,cie,True,34.0,training,early training,early training
1955,33.0,1.0,cie,True,35.0,training,early training,early training
1956,33.0,1.0,cie,True,36.0,training,early training,early training
1957,33.0,1.0,cie,True,37.0,training,early training,early training
1958,33.0,0.0,cie,True,38.0,training,early training,early training
1959,33.0,0.0,cie,True,39.0,training,early training,early training
1960,33.0,1.0,cie,True,40.0,training,early training,early training
1961,33.0,0.0,cie,True,41.0,training,early training,early training
1962,33.0,0.0,cie,True,42.0,training,early training,early training
1963,33.0,0.0,cie,True,43.0,training,early training,early training
1964,33.0,1.0,cie,True,44.0,training,early training,early training
1965,33.0,0.0,cie,True,45.0,training,early training,early training
1966,33.0,1.0,cie,True,46.0,training,early training,early training
1967,33.0,1.0,cie,True,47.0,training,early training,early training
1968,33.0,1.0,cie,True,48.0,training,early training,early training
1969,33.0,1.0,cie,True,49.0,training,early training,early training
1970,33.0,1.0,cie,True,50.0,training,early training,early training
1971,33.0,1.0,cie,True,51.0,training,early training,early training
1972,33.0,1.0,cie,True,52.0,training,early training,early training
1973,33.0,1.0,cie,True,53.0,training,early training,early training
1974,33.0,1.0,cie,True,54.0,training,early training,early training
1975,33.0,0.0,cie,False,55.0,training,early training,early training
1976,33.0,0.0,cie,False,56.0,training,early training,early training
1977,33.0,0.0,cie,False,57.0,training,early training,early training
1978,33.0,0.0,cie,False,58.0,training,early training,early training
1979,33.0,0.0,cie,False,59.0,training,early training,early training
1980,33.0,0.0,cie,False,60.0,training,early training,early training
1981,33.0,0.0,cie,False,61.0,training,early training,early training
1982,33.0,0.0,cie,False,62.0,training,early training,early training
1983,33.0,0.0,cie,False,63.0,training,early training,early training
1984,33.0,0.0,cie,False,64.0,training,early training,early training
1985,33.0,0.0,cie,False,65.0,training,early training,early training
1986,33.0,0.0,cie,False,66.0,training,early training,early training
1987,33.0,0.0,cie,False,67.0,training,early training,early training
1988,33.0,0.0,cie,False,68.0,training,early training,early training
1989,33.0,0.0,cie,False,69.0,training,early training,early training
1990,33.0,0.0,cie,False,70.0,training,early training,early training
1991,33.0,0.0,cie,False,71.0,training,early training,early training
1992,33.0,0.0,cie,False,72.0,training,early training,early training
1993,33.0,0.0,cie,False,73.0,training,early training,early training
1994,33.0,0.0,cie,False,74.0,training,early training,early training
1995,33.0,0.0,cie,True,75.0,early test,test,early test
1996,33.0,0.0,cie,True,76.0,early test,test,early test
1997,33.0,0.0,cie,True,77.0,early test,test,early test
1998,33.0,0.0,cie,True,78.0,early test,test,early test
1999,33.0,0.0,cie,True,79.0,early test,test,early test
2000,33.0,0.0,cie,True,80.0,training,late training,late training
2001,33.0,0.0,cie,True,81.0,training,late training,late training
2002,33.0,1.0,cie,True,82.0,training,late training,late training
2003,33.0,1.0,cie,True,83.0,training,late training,late training
2004,33.0,1.0,cie,True,84.0,training,late training,late training
2005,33.0,1.0,cie,True,85.0,training,late training,late training
2006,33.0,1.0,cie,True,86.0,training,late training,late training
2007,33.0,1.0,cie,True,87.0,training,late training,late training
2008,33.0,1.0,cie,True,88.0,training,late training,late training
2009,33.0,1.0,cie,True,89.0,training,late training,late training
2010,33.0,1.0,cie,True,90.0,training,late training,late training
2011,33.0,1.0,cie,True,91.0,training,late training,late training
2012,33.0,1.0,cie,True,92.0,training,late training,late training
2013,33.0,1.0,cie,True,93.0,training,late training,late training
2014,33.0,1.0,cie,True,94.0,training,late training,late training
2015,33.0,1.0,cie,True,95.0,training,late training,late training
2016,33.0,1.0,cie,True,96.0,training,late training,late training
2017,33.0,1.0,cie,True,97.0,training,late training,late training
2018,33.0,1.0,cie,True,98.0,training,late training,late training
2019,33.0,1.0,cie,True,99.0,training,late training,late training
2020,33.0,1.0,cie,True,100.0,training,late training,late training
2021,33.0,1.0,cie,True,101.0,training,late training,late training
2022,33.0,1.0,cie,True,102.0,training,late training,late training
2023,33.0,1.0,cie,True,103.0,training,late training,late training
2024,33.0,1.0,cie,True,104.0,training,late training,late training
2025,33.0,1.0,cie,True,105.0,training,late training,late training
2026,33.0,1.0,cie,True,106.0,training,late training,late training
2027,33.0,1.0,cie,True,107.0,training,late training,late training
2028,33.0,1.0,cie,True,108.0,training,late training,late training
2029,33.0,1.0,cie,True,109.0,training,late training,late training
2030,33.0,1.0,cie,True,110.0,training,late training,late training
2031,33.0,1.0,cie,True,111.0,training,late training,late training
2032,33.0,1.0,cie,True,112.0,training,late training,late training
2033,33.0,1.0,cie,True,113.0,training,late training,late training
2034,33.0,1.0,cie,True,114.0,training,late training,late training
2035,33.0,1.0,cie,True,115.0,training,late training,late training
2036,33.0,1.0,cie,True,116.0,training,late training,late training
2037,33.0,1.0,cie,True,117.0,training,late training,late training
2038,33.0,1.0,cie,True,118.0,training,late training,late training
2039,33.0,1.0,cie,True,119.0,training,late training,late training
2040,33.0,1.0,cie,True,120.0,training,late training,late training
2041,33.0,1.0,cie,True,121.0,training,late training,late training
2042,33.0,1.0,cie,True,122.0,training,late training,late training
2043,33.0,1.0,cie,True,123.0,training,late training,late training
2044,33.0,1.0,cie,True,124.0,training,late training,late training
2045,33.0,1.0,cie,True,125.0,training,late training,late training
2046,33.0,1.0,cie,True,126.0,training,late training,late training
2047,33.0,1.0,cie,True,127.0,training,late training,late training
2048,33.0,1.0,cie,True,128.0,training,late training,late training
2049,33.0,1.0,cie,True,129.0,training,late training,late training
2050,33.0,0.0,cie,False,130.0,training,late training,late training
2051,33.0,0.0,cie,False,131.0,training,late training,late training
2052,33.0,0.0,cie,False,132.0,training,late training,late training
2053,33.0,0.0,cie,False,133.0,training,late training,late training
2054,33.0,0.0,cie,False,134.0,training,late training,late training
2055,33.0,0.0,cie,False,135.0,training,late training,late training
2056,33.0,0.0,cie,False,136.0,training,late training,late training
2057,33.0,0.0,cie,False,137.0,training,late training,late training
2058,33.0,0.0,cie,False,138.0,training,late training,late training
